rating,neg,neu,pos
10,-1.8608127,0.39662385,1.5957174
7,-0.7934753,0.5271329,0.14728475
9,-0.05680477,0.6498437,-0.5274769
7,-2.007125,0.6390325,1.7597283
9,-2.5359201,-0.3392762,3.481186
10,-1.6611742,0.16315632,1.7335067
8,-1.8643358,-0.3276422,2.6885002
10,0.061299536,0.40876406,-0.36454317
7,0.31704766,0.32247084,-0.6296212
10,-0.20705983,-0.040361628,0.41131654
7,0.35439777,0.34973764,-0.7303909
7,0.26292467,0.1668451,-0.43230975
9,-1.5972725,0.08271195,1.9160794
9,-1.4687346,0.41043305,1.1802226
8,0.108741835,0.29321396,-0.5554278
7,-1.7994851,0.7106879,1.2580822
10,-1.1214854,-0.3512953,1.9053658
10,-2.0891104,0.20402505,2.2702777
10,-1.850636,-0.200059,2.513292
10,-1.1674544,0.09592425,1.3387114
8,-1.4694742,-0.22255528,2.1736946
10,0.5366783,0.14853655,-0.6081875
8,-1.824749,0.38455695,1.5972494
8,-2.4919362,-0.43445224,3.565562
10,-1.3318791,0.017309561,1.6937963
10,-1.686259,0.60733175,1.2470362
10,-2.1721473,-0.9237416,4.0327096
9,-2.5429647,0.017894596,3.0478733
7,-1.8979175,-0.26459408,2.6263115
8,0.25367495,0.35580963,-0.55136573
10,-0.1582315,0.33000767,-0.076403216
10,-1.4966193,0.10998592,1.7392315
10,-1.3042331,0.08323567,1.4759251
9,-2.2606888,-0.17091809,2.946992
8,-1.8473892,0.80983454,1.0803268
7,-0.38533208,0.3230347,0.11060511
10,-2.134572,-0.43890595,3.437161
9,-0.13397995,0.34672582,-0.13934532
9,0.41347167,-0.06842696,-0.27652314
10,-1.5821111,0.019885913,2.0072541
8,-0.6400802,0.6542001,0.079443686
10,-2.38377,-0.25379303,3.1733837
8,-2.5301018,0.12991597,2.846488
9,-0.6310157,0.47067678,0.27334607
9,0.27596852,0.5608601,-0.9353242
10,-1.545618,0.23860843,1.5936174
7,-1.1659448,0.730639,0.55341786
10,-2.2488344,-0.09910784,2.7849631
10,-1.2531843,0.642096,0.68795556
9,-1.4800302,0.1760491,1.5400076
10,-2.1150432,-0.3042096,3.0735424
10,0.6395064,0.18904008,-0.91639286
7,0.34333384,0.37181956,-0.7512442
8,0.26165056,0.46461713,-0.85936594
7,0.2900765,0.40662938,-0.71606874
10,-1.2850388,0.04435662,1.6224779
7,-0.23291504,0.2680049,0.1294777
8,-1.6353067,0.6627029,1.1523231
8,0.8186726,0.5341902,-1.4724249
10,-2.240429,-0.25298882,3.0219295
7,-0.1890913,0.41174674,-0.1721786
10,-1.0346147,0.35190153,0.75845474
8,-1.5110312,-0.44918114,2.6300824
8,0.6658533,0.5455187,-1.2779833
7,0.58787984,0.3611902,-1.0085536
8,-0.7766456,0.4908312,0.3976261
8,-1.7102753,0.36117232,1.5893004
9,-0.13805223,0.46210432,-0.32545817
8,0.18190402,0.6707078,-0.8116465
10,-0.47587708,0.26739347,0.30002213
10,-2.073029,0.27793884,2.226543
9,-0.84885454,0.5323262,0.43465808
7,-0.9438927,0.22932075,0.8978257
10,-2.1529016,-0.89054734,3.9686203
10,-2.4716525,-0.6606027,3.8356025
10,-2.423366,-0.20078725,3.2447023
7,-1.222418,0.056145124,1.5157652
10,-2.3921194,-0.35950053,3.2778673
7,-2.2395973,0.21421237,2.4234314
7,0.060011674,0.68146706,-0.77748257
10,-1.830024,-0.020226084,2.370358
9,-1.6959987,0.11879557,1.9106189
8,-1.671032,0.38193423,1.4879894
8,-2.038522,-0.38901585,3.1076229
8,-2.316261,-0.7286669,3.8670473
10,0.2106007,0.12316981,-0.23306459
10,-1.6529243,0.054612532,1.9809781
10,-0.07942252,0.5883692,-0.5372048
9,-0.79662365,-0.07150917,1.1564515
9,-0.029720824,0.22079311,-0.17890486
10,-1.8068929,0.18212584,1.7972212
8,-0.6709107,0.9213065,-0.25054243
10,-0.32600883,0.13423286,0.35438308
7,0.038158204,0.26686412,-0.2898741
9,-0.13720177,0.44936013,-0.34168985
8,-2.2781694,-0.3810559,3.3002005
7,-0.03550238,0.3193876,-0.21029893
7,-2.5722365,0.8562968,1.9286377
9,-1.5325044,0.18984656,1.5978237
10,-2.5017562,-0.4062872,3.629821
9,-2.0379598,-0.28564328,2.8825345
8,-0.6831548,0.3298223,0.46783382
8,-2.0479012,-0.020965472,2.403722
8,-0.36961126,0.60322756,-0.2703001
10,-2.2609417,0.11910872,2.5301251
7,-1.923347,0.9136033,1.0964246
10,-0.7637023,0.23333597,0.76859677
10,-0.3475193,0.34194762,0.07948971
8,-1.7423552,0.3635583,1.8015958
9,0.41130307,-0.07654032,-0.23127636
9,-2.488519,0.05493915,2.9370816
9,-0.8871157,-0.30865747,1.5995162
9,-1.9610642,-0.6351901,3.3224297
7,-1.1252413,0.65391165,0.5036583
8,-0.54881024,0.10180484,0.690384
10,-2.4992375,-0.29213727,3.4736972
7,-0.016386498,0.2709918,-0.23348215
10,-0.4326893,0.21417548,0.41115186
9,-1.8849149,0.006535962,2.178906
10,0.55175203,0.11428456,-0.49602696
10,-0.5785709,0.23596154,0.44817987
7,-0.6910145,0.46942502,0.32465833
9,-1.0314357,0.25097448,1.0767512
10,-1.8266674,-0.23699008,2.5014892
7,-2.2745476,-0.3744126,3.3456419
7,-1.1156372,0.08932816,1.2779328
10,-2.545047,0.3414185,2.4779606
10,-0.95596325,-0.15343857,1.5535536
9,-1.3872994,0.06687407,1.6025563
10,0.6639108,0.49005258,-1.2261292
10,-1.8857925,-0.048147574,2.3471022
7,-0.9521392,0.32377458,0.7262383
10,-2.0556068,-0.14693207,2.7707257
10,-1.8821595,0.010292366,2.3178015
7,-1.5050219,0.07038559,1.7035075
9,1.5689299,0.14659159,-1.8356733
10,-1.5283865,0.45509547,1.1787611
8,-1.8486706,0.52451926,1.5308098
10,0.19564931,0.28520036,-0.40145716
7,-1.1052619,0.45916355,0.8086028
8,0.27676627,0.5311858,-0.82553864
10,-2.1855083,0.299205,2.2518606
9,-1.5721964,0.21969126,1.6065422
8,-1.8395939,0.73292357,1.3033243
8,-2.3671699,-0.890363,4.061069
7,-0.58244675,0.32018965,0.31019744
8,0.39634335,0.64407176,-1.100252
10,-1.4541583,-0.07255362,1.8827006
9,-0.75538033,0.16346917,0.7046553
10,-1.7648872,0.4544899,1.5118353
9,-2.4492695,-0.09809561,2.9874866
7,-0.119990215,0.6949666,-0.60383296
9,-0.9286909,0.16334365,1.000763
7,-2.21276,0.14345752,2.3488426
8,-1.8117769,0.428917,1.6315473
9,-1.0245225,0.69527197,0.31618714
8,-0.069723114,0.28317946,-0.18210348
9,-2.3709943,0.10129936,2.6766198
10,-1.4350877,0.11701949,1.6402501
10,-2.6825972,-0.04960054,3.3367405
7,-0.8301189,0.17757341,0.92220277
9,0.51994485,0.47094268,-1.1318378
8,-1.9784861,-0.135526,2.638759
10,-2.4282653,0.26457757,2.5109289
8,-1.999584,0.15422177,2.1268919
7,-2.6286347,0.17405851,2.9319444
8,-2.2535686,0.28684807,2.2656345
10,-0.30958802,0.24804534,0.16078043
9,-1.9301848,0.21482672,1.9474145
7,-0.7764545,0.6121344,0.32489228
9,-2.129864,0.017604634,2.6636047
8,-1.0686594,0.2737968,0.9324875
10,-0.7535383,0.13500886,0.75550497
8,0.2854395,0.4522434,-0.79352593
9,0.29061362,0.5791101,-0.90075195
10,-2.1586056,-0.7351377,3.7902284
10,-2.2724319,-0.6066022,3.6846073
8,-1.0564002,1.0545464,0.08384609
7,-1.1285597,0.4884202,0.7054525
7,-0.6668747,0.6740628,0.01993772
9,0.20100608,0.15407212,-0.34578624
9,-0.6271125,0.10344742,0.72240525
10,-2.6717858,0.25585264,2.7957776
10,0.96491975,0.18965277,-1.2191147
10,-0.9155142,0.2622553,0.7807742
10,-1.4322613,0.30285758,1.418897
8,-1.2824979,0.3070441,1.2701175
8,-1.123251,0.58508134,0.7096963
10,-2.2525136,-0.3569513,3.2256713
8,-0.5316998,0.59186804,0.13212995
8,-1.7042203,-0.44441748,2.681274
10,-1.0589124,0.3926956,0.9126983
10,-0.72049767,0.2410221,0.66373575
10,-2.3066769,0.011095509,2.7084923
9,-0.57145137,0.38202852,0.27417648
8,-2.9384677,0.13177267,3.2061446
9,-1.9962606,1.0357593,1.0136086
7,0.54955494,1.012211,-1.5469981
9,-1.1293975,-0.06701666,1.5550774
10,0.3329695,0.38636005,-0.84589416
7,-1.1119133,0.08335911,1.2307519
7,-1.1046189,0.5440943,0.6534326
10,-1.8550313,0.013266429,2.2789369
10,-0.082138896,0.24966519,-0.036664158
10,-1.4073298,0.2599296,1.3741194
8,-0.42541477,0.56775993,-0.1100766
8,0.3975915,0.34530705,-0.8060192
10,-2.0733202,0.60721344,1.7135639
10,-1.47106,-0.22619632,2.126302
10,-0.7111432,0.29866332,0.3835716
7,-2.232941,0.2515931,2.3043847
10,-2.2925,-0.07428746,2.7409582
10,-1.6882921,0.18766958,1.7822677
9,-2.420559,0.43621463,2.2444763
9,-2.062929,-1.0178877,4.1606407
8,-1.0471438,-0.017274149,1.441457
10,-1.8873081,-0.012373343,2.2356727
9,-1.1173776,0.5365775,0.62453103
10,-0.23149422,0.062304065,0.26723626
8,-0.9064353,0.8009668,0.11737058
9,-0.07571636,0.29287183,-0.20291644
9,-1.764576,-0.03726784,2.2511272
9,-1.0025551,-0.0039540455,1.3532596
9,-1.9605343,-0.39569247,2.9334555
8,-2.3171096,0.35672212,2.2043324
7,-1.5115341,-0.7904788,3.1942554
8,-1.2037011,0.3033141,0.9929043
8,-1.5014309,0.2035001,1.5243572
10,0.27568898,0.6533986,-1.0338163
7,-1.5862671,0.22104071,1.6314026
8,-1.5776298,0.17753662,1.7801235
10,-1.8499043,0.26710212,1.8379096
7,-1.573767,0.24036615,1.5845158
10,0.21553415,0.22421601,-0.454871
9,-2.6006992,-0.09684293,3.1662672
8,-1.3680319,0.3719781,1.1684444
10,1.7261713,0.09392488,-1.9730512
10,-0.0804718,0.41500872,-0.31594083
7,-0.3714066,0.5842068,-0.13075468
9,-2.1510434,-0.21545543,2.9627028
8,-1.6075939,-0.2789498,2.3219032
9,-1.6565822,-0.10871686,2.186457
7,-0.5413307,0.28243405,0.36869338
10,1.6999527,0.14285386,-1.9800986
9,-1.4238482,1.1391678,0.38214573
10,-0.09642999,0.013705008,0.3182678
7,-0.61734957,0.81378376,-0.117205404
10,-1.8605307,-0.1307346,2.359317
10,-0.52273506,0.41472238,0.15058729
7,-0.58930016,0.718651,-0.012978651
7,-2.4469335,-0.10636676,3.1583223
8,-1.3294015,-0.064000174,1.7615377
10,-2.1061583,0.97026193,1.3061335
10,-1.3960618,0.048705578,1.6454931
8,-2.4735305,-0.72072875,3.9741664
10,-1.3588064,0.39874452,1.1517417
9,-1.4961109,0.3871975,1.2849646
8,-0.18717545,0.869427,-0.7075755
10,0.53647524,0.06681899,-0.5815489
7,0.22367978,0.35319746,-0.5737846
10,-1.5976515,-0.30054444,2.4586916
9,-1.8719414,-0.006590128,2.1920652
8,-1.3915495,0.34074938,1.4008784
8,-0.30891865,0.5336289,-0.2869413
10,-0.71335214,-0.28814447,1.4566249
10,0.4965915,0.016994972,-0.4811063
10,-1.1758351,0.26055914,1.199752
9,-2.107201,-0.55422133,3.4843416
7,-1.1697123,0.27994287,1.1916068
10,-2.0228004,-0.40784413,3.065524
7,-0.8715936,0.25510007,0.6690196
8,-0.09529702,0.38406354,-0.29995468
7,0.53642464,0.08692393,-0.61223066
9,-2.280318,-0.48402065,3.4653769
8,-2.0798447,0.97032064,1.2239975
9,-0.91640556,0.27619785,0.78213143
10,-1.8671793,0.0082663,2.3132346
10,-1.7142926,-0.08146729,2.1269057
9,-0.26206112,0.038661025,0.38404262
7,-0.5823757,0.4656759,0.16524592
7,-1.1718278,0.5927222,0.9329406
10,-0.38322917,0.5409843,-0.17504877
8,-1.362687,0.51874375,1.0539505
7,-0.4834092,0.71912324,-0.16885683
8,-2.526681,-0.44210142,3.6133082
8,-0.1581701,0.34121567,-0.1060149
10,-2.339313,0.21335234,2.483063
10,-1.1647631,0.54581755,0.61392283
10,-1.8673463,0.4081537,1.7322522
7,1.5515743,-0.06406563,-1.5373963
8,0.5108629,0.3556552,-0.9379814
10,-2.2294593,-0.33402872,3.1498346
8,-1.5379584,-0.22808184,2.2152996
10,0.30825102,-0.032571487,-0.11721071
8,-0.94440854,0.335774,0.80739737
10,-1.8311931,-0.2004135,2.4737735
8,-1.3904592,0.36038637,1.3046868
8,-1.7635491,0.49992067,1.4832128
9,0.17389199,0.64133096,-0.9306035
9,-1.7938877,-0.09292735,2.3687434
7,-0.2953812,0.11928414,0.34702766
9,-0.5105853,0.3815748,0.15176429
10,0.13670045,0.4365219,-0.67759883
10,-2.5034113,-0.36173874,3.465321
10,-1.7680151,-0.28666228,2.5289154
7,-1.3701812,0.6006385,0.8146943
10,-2.0162497,0.16890915,2.1465316
7,-0.5762801,0.30618894,0.3540094
10,-2.5387993,0.015976459,2.867434
8,-3.0012007,0.20410396,3.3014665
10,-2.3214772,-0.4661584,3.4020357
7,-1.6361707,-0.06284838,2.0470557
7,0.2888298,0.31392193,-0.6515615
8,-1.3504127,0.7191538,0.7219318
9,0.0943443,0.20601131,-0.15712333
8,0.77017266,0.21030447,-1.0352213
8,-1.1787925,-0.19299449,1.8211743
10,-0.046486072,0.2098099,-0.1569561
9,-2.5295177,-0.5390748,3.754238
9,-1.4262686,-0.028543651,1.8267797
8,-1.4055022,0.006540075,1.7559077
8,-1.803573,0.012195781,2.087392
8,-1.1720216,-0.0073179305,1.4448676
10,-0.75696284,0.2660572,0.5657755
10,-2.1175873,0.573662,1.7494963
10,0.25665933,0.06981437,-0.25763518
10,-2.7943702,-0.24873343,3.6738744
9,-0.5198652,0.21685226,0.47948083
10,-0.6255481,0.75904655,-0.07435822
10,-3.0985553,0.29691255,3.186055
7,-0.07192092,0.2273878,-0.14800742
10,-2.2738771,0.35629892,2.2171981
10,-0.25678968,0.09286642,0.4513881
8,-2.219809,-0.6329035,3.5442123
10,-1.3060875,0.061096624,1.4855298
8,-1.4214685,0.46403235,1.1853358
9,-1.9765209,-0.21363135,2.6951363
7,0.49794388,0.42140168,-1.0001671
10,-2.8995647,-0.34495842,3.8278284
7,0.6319421,0.2621559,-0.94144714
7,-0.56221026,0.42096603,0.23121044
9,0.30498135,0.75136423,-1.1198443
7,-1.8153437,0.4981321,1.5528122
9,-2.7308993,-0.41925198,3.7902126
8,-2.304763,-0.19040702,3.0610015
10,-0.3122906,0.27613306,0.1061019
7,-0.608428,0.5611399,0.1339719
10,-2.1632798,-0.31170303,3.0571663
10,-1.4053283,0.44246876,1.1132067
8,-1.0933553,0.19394071,1.1873387
8,-2.196567,-0.5303882,3.4295986
8,-1.1089498,0.604712,0.7300438
8,-1.3344014,0.264508,1.2996913
10,-1.0920392,0.4593885,0.738308
9,-1.3069233,0.13337964,1.4213331
7,-2.2562258,-0.18943958,2.948294
7,0.24613899,0.6205948,-0.94084466
9,-1.5004989,0.25348806,1.5698485
9,-2.2363915,-0.0747485,2.8350956
10,-0.762175,0.13204007,0.7878302
7,-1.203186,0.3898509,0.9250258
10,-1.958941,-0.40563816,3.0706756
7,-1.498054,0.10078785,1.6917914
10,-2.3429663,-0.37660772,3.4140759
9,-1.9971844,-0.63095707,3.4708364
8,-1.011549,0.51342136,0.7225565
10,-1.7872455,0.20849438,1.8639592
9,-2.012154,0.26091874,1.9981095
8,-2.055499,0.37556672,1.9296966
8,-1.2314152,0.22266588,1.2895213
8,0.13124764,0.6337962,-0.72025746
7,-0.65858716,0.298801,0.5207092
10,-2.0074716,-0.30897778,2.7893162
10,-0.19378966,0.032110937,0.3358105
10,-2.2804403,-0.80505615,3.9762177
7,-1.6434509,0.25059193,1.6833535
10,-2.0709865,0.053103253,2.357879
10,-0.6466678,-0.27532035,1.3905189
7,-1.2506348,0.009272233,1.6497666
10,0.39911076,0.5608038,-0.98442996
8,-2.3740163,-0.0087931305,2.7482011
10,0.3649902,0.29500455,-0.6426624
7,-0.13110031,0.4853723,-0.37481752
10,-1.1137133,-0.1324849,1.6890818
8,-2.758384,-0.61486745,4.167705
10,-0.8490092,-0.4574237,1.7617309
10,0.66166,0.3567114,-1.0682719
10,-1.9842442,0.10225692,2.2892628
9,0.3360458,0.4973207,-0.8324673
10,-1.5395255,0.6593497,1.013449
10,-0.46113846,0.35939413,0.13385302
10,-2.2394993,-0.07592624,2.8286374
9,-0.099123895,0.85774165,-0.7682911
10,-1.8651199,0.1881352,1.9974321
10,-1.9414678,0.010724559,2.360455
10,1.5177763,0.024212047,-1.6042054
10,-2.358391,-0.4290669,3.4382434
7,-0.6167233,1.2425987,-0.70264417
8,-0.022661231,0.5593492,-0.5152737
7,-2.1031256,0.3464635,2.0606961
10,1.501158,0.4716646,-2.0658717
10,-2.726305,0.59876883,2.3583288
8,-0.670969,0.65546864,0.11465349
8,1.3322493,0.15289815,-1.6217238
10,-1.9607952,-0.6259723,3.427053
7,-1.2631223,0.1812662,1.2946439
10,-1.463722,0.3205554,1.2873472
7,-0.95486534,0.39487964,0.6776515
8,-1.7832603,0.25019473,1.8799527
10,-1.03044,0.29925495,1.0325217
9,-2.2805429,0.73782825,1.687742
10,-1.9980837,0.26381552,1.9751805
8,-2.2910984,-0.77484894,3.9074926
10,-2.3577478,-0.7328483,4.0101933
7,-1.1584355,0.6165406,0.65039974
8,-0.38615438,0.2964666,0.10718054
10,-0.5762902,0.35942596,0.3176779
8,-0.42775252,0.36770433,0.20226404
7,-0.9575313,0.09166899,1.1538295
10,-1.438176,-0.1431516,1.9772242
8,1.6652706,-0.17375284,-1.5460627
10,-0.022033613,-0.010174565,0.14876622
9,-2.5261695,-0.32432377,3.5553403
8,-1.5428321,0.37758523,1.3535389
10,0.40439138,0.53219235,-1.114165
10,-1.6019967,0.4281848,1.3641883
7,1.4195635,0.16937079,-1.7380383
7,0.99123436,0.13127209,-1.1317168
8,-1.1321192,0.053329296,1.3370367
9,-1.4101269,0.2485155,1.4090027
10,-2.3656378,-0.29181296,3.1903315
8,-1.4629636,0.5299254,1.0482901
10,-1.6628273,0.31719214,1.5860339
8,-2.350259,0.6101313,1.9725157
8,-2.7565775,-0.5453235,4.0490046
10,-1.4419087,0.34078884,1.3206158
10,-0.88532186,0.6015581,0.4000847
10,-1.6714561,-0.13967794,2.3156092
10,0.17396963,0.18225767,-0.27085927
8,0.7418291,0.31881994,-1.1934367
9,0.2506906,-0.07668002,0.03410098
7,1.996706,-0.1672958,-1.9589883
9,-1.0099792,0.0913902,1.1350535
9,0.30415457,0.3741176,-0.6773071
8,-1.0587016,0.15540774,1.1069771
10,-2.2227232,-0.3284979,3.1825683
10,-2.2195227,-0.19259745,2.8995943
10,-2.176921,-0.20854838,2.966879
7,-1.5330558,0.30180675,1.416413
8,-0.3689337,0.55696344,-0.14671543
10,-2.7677915,0.09929459,2.9973524
8,-2.1345558,0.63906986,1.6974175
9,-1.8383921,0.36753005,1.7511643
10,-1.4411974,0.34113944,1.2794989
9,-1.41114,-0.1513045,1.9596857
8,-0.47527936,0.2523585,0.28936946
10,0.7902475,0.11974393,-1.0043501
7,-1.2920606,0.16921122,1.5388337
10,-2.7312384,-0.2041388,3.561695
9,-0.67539084,0.11646284,0.74407893
7,-0.118169576,0.44371468,-0.33022967
10,-2.479457,0.11735104,2.8184266
8,-0.2998411,0.14441742,0.30439624
10,-1.7923743,0.33305353,1.738289
7,0.042762827,0.38874656,-0.43970236
10,-0.9271215,0.19236271,0.9782537
10,-2.2636142,0.018483296,2.8006318
9,-2.5881197,0.56357145,2.2833412
10,-1.782727,-0.089008,2.355962
8,1.2684474,0.20890471,-1.5964152
8,0.45941994,0.21127051,-0.68408555
10,-2.3160362,-0.098016925,2.9728446
8,-0.83044213,0.7798589,0.07337721
10,-0.15051192,0.30909282,-0.16487467
9,-1.2911078,0.216728,1.3114614
7,-0.08136371,0.35170686,-0.24729201
9,0.8918552,0.33080524,-1.2759254
10,-1.8197272,-0.55593586,3.0901093
9,-0.47044972,0.61982703,-0.16504037
10,-2.4503784,-0.71812385,4.0530343
8,-1.4485958,0.084550776,1.6510835
9,-2.6554239,-0.2697755,3.4746919
7,-1.3417819,0.25306678,1.4132147
8,-0.66886544,0.44759852,0.3976285
10,-0.82892424,0.22449282,0.72227573
10,-2.6644669,-0.51673275,3.9544122
10,-1.8744148,-0.07472284,2.3679419
9,-0.60932004,0.274894,0.4616625
8,-1.7418418,-0.3788371,2.6532588
7,-0.75582844,0.57471585,0.3463703
10,-1.612097,-0.3744712,2.5992293
10,-1.4366065,0.49947047,1.1063017
7,-1.3289803,0.1515565,1.4236139
10,-2.4986167,-0.5205747,3.7621903
9,0.41392267,0.30324864,-0.7180195
9,-0.94408613,0.041627027,1.1574601
8,-1.938707,-0.51525337,3.1294641
8,-0.39592722,0.715805,-0.28025714
7,-1.241177,0.36663276,1.1804992
8,-1.7239726,0.27884585,1.6065799
8,0.43908143,0.62725866,-1.1126093
8,-1.588562,0.0853889,1.7475847
8,-1.2844318,0.38769585,1.1061264
10,-0.8721426,0.159952,0.83360934
7,-1.3600825,0.43063176,1.0691882
7,-0.7509735,0.6119118,0.22634953
10,-1.6106354,0.032236665,1.8635556
8,-1.3565611,0.3483203,1.2058628
10,-2.3170328,0.23777916,2.4350615
7,-1.8204972,-0.14417537,2.3925927
10,-1.6473644,0.044656336,1.818941
10,-2.047062,0.047987685,2.4365418
10,-2.2778573,-0.22764425,3.0890203
7,-0.09920111,0.5039942,-0.37391528
9,-2.11346,-0.16900118,2.7693582
9,0.49803883,0.41448987,-0.9214153
7,-0.2973953,0.5334232,-0.23204508
7,1.4716005,0.19654338,-1.8751618
9,-1.8661653,-0.64983296,3.2121346
7,0.12471506,0.18233617,-0.32148138
9,-2.4859948,-0.051406145,3.052225
8,-0.22124252,0.52968377,-0.21064568
9,0.23920393,0.4484933,-0.6953602
10,0.36513898,0.61052257,-1.03588
10,-0.011643551,0.9306576,-0.8066119
7,0.16599965,0.20185874,-0.27376166
10,-1.4472246,0.6026341,0.93073016
8,-2.2991006,0.08766116,2.7875838
10,-0.08470463,0.7346128,-0.5932181
10,-1.4926441,0.06836908,1.7447487
10,-2.0798523,-0.29128927,2.94914
9,-1.2326313,0.71641725,0.6063075
8,-1.2366344,0.2262279,1.2261269
9,-1.3079451,0.3822797,1.1044945
7,-0.7770758,0.15828423,0.78020054
8,-1.4252143,0.4770407,1.105204
8,-1.9574752,-0.08509424,2.469976
10,-2.4219737,-0.17663732,3.0306587
10,-2.187231,0.35213178,2.1558251
7,-2.629126,0.6567284,2.3466942
9,-1.2925328,0.17850082,1.3903428
10,-1.6038859,0.11383626,1.8730808
7,-1.0874252,0.46622252,0.9289929
10,-1.3752601,-0.098484546,1.8789426
8,-2.1940694,-0.36394268,3.1664312
10,-1.6359303,0.5909394,1.1803056
10,0.51697475,0.2336539,-0.90412843
10,-1.6000516,0.059721082,1.9189665
10,0.07749179,0.42637384,-0.43128577
9,0.12645428,0.39090306,-0.5355912
8,-2.4204285,0.3274263,2.4095905
9,-2.4761064,0.0025369227,2.9592783
8,0.37084967,0.533165,-0.9451342
10,-0.22773716,0.38855416,-0.11169151
7,-0.33161107,0.3158995,0.101845615
10,-1.8106828,0.3992086,1.6674539
10,-1.6076237,0.38219172,1.4674618
8,-2.0628746,0.016445234,2.383186
9,-1.2636309,0.113638446,1.4890171
8,-0.9068896,-0.042043105,1.3032997
10,-1.9701974,0.7098478,1.459412
10,-1.8890766,-0.8998103,3.7708502
8,-1.6599777,-0.29515386,2.4201229
8,-1.9710568,0.007135257,2.3425622
8,-2.2208726,-0.29428416,3.037425
10,-1.5229051,0.38289803,1.39212
7,-0.97112536,0.26740545,0.8918694
10,-1.8658519,0.9006967,1.0184958
10,-2.395518,-0.27758497,3.3228226
10,-0.870288,0.57670116,0.34640968
10,0.33384883,0.27874315,-0.75066096
10,-2.1823456,-0.82729816,3.9544313
7,-2.0934277,-0.209394,2.8508217
10,-2.6139615,-0.51421803,3.92945
8,-1.110712,0.30042553,1.0495292
10,-0.81554264,0.11486289,0.92071354
7,0.15751722,0.55331665,-0.68461823
9,-2.2131236,0.12462123,2.685392
8,-2.275601,-0.03397444,2.7759833
7,-1.4206707,0.7698913,0.69527924
9,-1.5087312,0.37575877,1.3217372
10,-1.5784271,0.67648345,1.1406158
9,-2.0907903,0.21127479,2.1925402
10,-0.31531778,0.020782843,0.50315416
9,-0.8054153,0.9330504,-0.04396852
7,-0.8982859,0.29432005,0.7200165
10,-2.1860626,-0.2862702,3.0574486
7,-2.3415997,-0.03179221,2.9478953
8,-1.2602448,0.2556054,1.2129482
9,-1.3428643,0.4981956,1.0404793
8,-1.9064307,-0.16097884,2.5504904
10,-0.30784005,0.3688813,0.055277415
8,-1.7379024,-0.34411335,2.5736933
8,-0.1015463,0.73090106,-0.78373337
7,-0.7107932,0.5178648,0.27032936
9,-1.7920935,0.5090263,1.526845
10,-2.1657279,-0.1076361,2.7312498
10,-0.63362247,-0.07658188,0.98738897
8,-1.8350686,0.77703935,1.1851685
8,-0.38652274,0.71900004,-0.23347625
7,0.70015854,0.5756081,-1.4171168
8,0.30110806,0.2600577,-0.47047243
7,0.26740307,0.36103952,-0.6265051
8,-1.9546223,0.0032543838,2.300993
8,-0.94211864,0.045244664,1.1225963
9,-1.3316538,-0.3132838,2.1188443
7,0.43484882,0.49150878,-0.96659267
9,-0.9646062,0.48825264,0.61322004
10,-1.1148244,-0.36539048,1.9552642
9,-2.1042318,-0.3739633,3.0851622
9,-2.6129785,0.43712282,2.545846
10,-1.2332504,0.8367422,0.5371598
7,-0.6648403,0.15962245,0.66111124
7,-2.0834413,-0.38668197,3.2433548
8,-0.5891966,0.5922006,0.04797983
10,-1.121063,0.34036976,0.917499
7,0.26107067,0.17856325,-0.40696558
7,-1.1247482,0.44082445,0.7910217
10,-2.4259553,-0.5361884,3.767596
7,-0.47809243,0.3287142,0.21488366
8,-0.6867458,0.6286252,0.086815335
10,-0.47803688,0.9236416,-0.4443335
8,-0.97920454,0.35292715,0.78377974
10,-2.205398,-0.6946535,3.6770864
10,-2.2255213,0.39742523,2.151318
9,-1.742877,-0.08909649,2.1714847
8,0.29545864,0.6225338,-0.92965597
8,-1.3561553,-0.036293015,1.834718
8,0.68052226,0.020071566,-0.75910634
8,0.5644662,0.4641161,-1.0681351
7,-0.17589638,0.5764508,-0.35189208
10,-1.6252534,-0.23370475,2.3899438
10,-1.8103797,-0.8682956,3.5948386
10,-0.42246068,0.43133348,0.0062749125
10,-1.4176545,0.45915568,1.0736568
10,0.09470275,0.41061014,-0.44818267
7,-2.0131004,-0.2866521,2.762866
9,0.12947106,0.21948425,-0.36274728
10,1.2024696,0.33823514,-1.7011307
7,-1.3589594,0.563679,0.96914107
9,-1.5082699,0.2755593,1.5252174
10,0.47359568,0.52281356,-1.1722376
10,-1.0295616,0.064908385,1.1840516
10,-2.1462438,0.037153974,2.4885602
10,-2.7103565,0.011554852,3.1508868
8,-0.94676584,0.5898367,0.45311072
7,-1.2155162,0.4970709,0.85934025
7,-1.6734543,0.97032267,0.8184879
10,-1.392764,0.14220384,1.5676917
7,-1.6486764,0.07517867,2.0103643
8,-1.866328,-0.09396256,2.2885265
10,-2.005833,-0.5191416,3.197092
10,0.49134034,0.13315848,-0.59546304
8,-2.1511705,-0.09811813,2.8300035
9,-2.1517086,-0.5261067,3.3294585
9,0.85586375,0.19460292,-0.98724055
9,-2.2834673,-0.55388343,3.4982033
8,-1.9560469,0.056905136,2.2040994
10,-1.5824295,-0.12561184,2.0937252
9,-1.7864739,0.6504748,1.2951928
7,-1.9303081,0.076589406,2.1942468
9,-1.7608465,-0.13244122,2.3235683
